Date,Adj Close,Pct Change,Predicted Adj Close,Predicted Pct Change
2020-06-01,425.920013,0.014747580201025734,426.233860654803,-0.002013499481936963
2020-06-02,427.30999800000006,0.0032634883489264244,425.37563899719055,-0.0024396797271700223
2020-06-03,421.97000099999997,-0.012496775233422186,424.3378586742971,-0.00413389446229721
2020-06-04,414.329987,-0.018105585662237522,422.5836907501804,-0.0038321695020947827
2020-06-05,419.60000599999995,0.012719376258904402,420.9642784184049,-0.00604691655381793
2020-06-08,419.48999000000003,-0.0002621925605976738,418.4187425546706,-0.0073000865528432286
2020-06-09,434.049988,0.034708809142263375,415.3642495186897,-0.0037375012106238828
2020-06-10,434.48001100000005,0.0009907222944101068,413.8118251332637,-0.003919568299245739
2020-06-11,425.55999800000006,-0.020530318482246512,412.18986142161833,-0.007813821864240908
2020-06-12,418.070007,-0.017600317311779134,408.9690832702236,-0.005920235844115805
2020-06-15,425.5,0.017772126379781206,406.54788984431207,-0.006897266050711353
2020-06-16,436.130005,0.024982385428907072,403.74382088570053,-0.003601944389076915
2020-06-17,447.76998899999995,0.026689252898341564,402.2895580954368,0.004014081086370118
2020-06-18,449.869995,0.0046899212800972645,403.90438100183184,0.004064911363848504
2020-06-19,453.72000099999997,0.008558041307022313,405.5462165100744,0.013250204551213427
2020-06-22,468.040009,0.03156133291113172,410.9197868338036,0.0063044245353411415
2020-06-23,466.26000999999997,-0.003803091542971093,413.5103996199758,0.004893537660458027
2020-06-24,457.85000599999995,-0.018037154848428938,415.53392833350716,0.0035590773731201254
2020-06-25,465.910004,0.017604014184505745,417.0128457356027,0.003245263914408808
2020-06-26,443.39999400000005,-0.04831407311872182,418.36616247571334,-0.006620182768016382
2020-06-29,447.23999000000003,0.00866034292278317,415.5965020161705,-0.005243897474315884
2020-06-30,455.040009,0.01744034338253142,413.4171565689134,-0.002438144379144376
2020-07-01,485.64001500000006,0.0672468472986516,412.4091858523831,0.02116283131785906
2020-07-02,476.89001500000006,-0.018017460937604146,421.1369318865127,0.004228622180874879
2020-07-06,493.80999800000006,0.03547984329258802,422.9177608578736,0.008515233455847024
2020-07-07,493.160004,-0.0013162835961859631,426.5190043242024,0.007492557332340023
2020-07-08,502.77999900000003,0.019506843462512524,429.71472241743413,0.006001805378927124
2020-07-09,507.76000999999997,0.009904950495057241,432.2937865498432,0.0100444198163121
2020-07-10,548.72998,0.08068766581283149,436.63592682593304,0.03192486315354819
2020-07-13,525.5,-0.042334082056168953,450.57546903777364,0.011039569700438769
2020-07-14,524.880005,-0.001179819219790712,455.5496283335241,0.01093399235459921
2020-07-15,523.26001,-0.003086410197698508,460.53060448686335,0.011121935529601348
2020-07-16,527.3900150000001,0.00789283515092265,465.65259617937454,0.02800873261719937
2020-07-17,492.98999000000003,-0.0652269175024105,478.69493523826736,-0.005449259528640257
2020-07-20,502.410004,0.019107921440757902,476.08640230110836,-0.0034839641466370254
2020-07-21,490.10000599999995,-0.024501896662073808,474.4277343447899,-0.006980605073800318
2020-07-22,489.82000700000003,-0.0005713099297531832,471.1159416952711,-0.007565106528354842
2020-07-23,477.579987,-0.024988811859618543,467.55189940914016,-0.007209903804520369
2020-07-24,480.450012,0.006009516893763722,464.1808951907795,-0.007606903268573956
2020-07-27,495.64999400000005,0.03163696871756971,460.64991602194317,-0.0045112342535483674
2020-07-28,488.51000999999997,-0.014405294232688104,458.5718163418908,-0.007131630868588441
2020-07-29,484.48001100000005,-0.008249573023078716,455.30145142100224,-0.007577319292506876
2020-07-30,485.799988,0.0027245231382724278,451.8514869492435,-0.006808448185727984
2020-07-31,488.880005,0.006340092787322282,448.7750795127054,-0.007750887649562636
2020-08-03,498.619995,0.01992306885203865,445.2966742914789,-0.004607455084317922
2020-08-04,509.64001500000006,0.022101039088895824,443.24498986548474,0.0007927408214672069
2020-08-05,502.10998499999994,-0.014775193819896781,443.5963682628619,-0.003943608127973414
2020-08-06,509.079987,0.01388142480377108,441.846998019441,0.00013127969879298435
2020-08-07,494.73001100000005,-0.028188057606750805,441.90500356025353,-0.006964391917277088
2020-08-10,483.380005,-0.022941818259737734,438.8274039252542,-0.007106649460383574
2020-08-11,466.92999299999997,-0.034031221461053196,435.7088113919473,-0.022406990888274338
2020-08-12,475.47000099999997,0.018289696802578304,425.94588802514704,-0.005221523133411275
2020-08-13,481.329987,0.012324617720729902,423.72180171724233,-0.0060582415622450845
2020-08-14,482.67999299999997,0.0028047411058143012,421.15479268724954,-0.005933504979522378
2020-08-17,482.35000599999995,-0.0006836558481512212,418.65586862769004,-0.0065818452513948114
2020-08-18,491.869995,0.01973668266109674,415.9003404867943,-0.00531446061100417
2020-08-19,484.52999900000003,-0.014922634181009475,413.690054509174,-0.006914917177388638
2020-08-20,497.89999400000005,0.027593740382625853,410.82942204513364,-0.0012836832217522777
2020-08-21,492.30999800000006,-0.011227146148549583,410.3020472090521,-0.007057128793326164
2020-08-24,488.80999800000006,-0.0071093417038424755,407.4064928177324,-0.009376953398228955
2020-08-25,490.579987,0.0036210163606349433,403.5862611204446,-0.008689777621761591
2020-08-26,547.530029,0.11608716928764573,400.07918626010974,0.02721693987757959
2020-08-27,526.27002,-0.03882893699698797,410.96811741882215,0.006531184783636086
2020-08-28,523.8900150000001,-0.004522402777190293,413.6522261338675,0.00419965156489523
2020-08-31,529.5599980000001,0.010822849906769072,415.38942135267297,0.0089464509359726
2020-09-01,556.549988,0.05096682170468614,419.10568243012676,0.029215976499776447
2020-09-02,552.840027,-0.006665997807909441,431.3502641989281,0.005065602080118478
2020-09-03,525.75,-0.0490015658725087,433.53531299451384,-0.0022159854123720655
2020-09-04,516.049988,-0.018449856395625353,432.5746050651698,-0.009102273095906124
2020-09-08,507.01998899999995,-0.017498302896966744,428.6371928755129,-0.007075642700524455
2020-09-09,500.19000199999994,-0.013470843651491649,425.60430925057,-0.007300631272125525
2020-09-10,480.670013,-0.03902514828754999,422.4971291209039,-0.010882294798567217
2020-09-11,482.02999900000003,0.0028293547823214915,417.8993908102619,-0.009945703184991926
2020-09-14,476.26000999999997,-0.011970186527747728,413.7430875080741,-0.017633935658829692
2020-09-15,495.98999000000003,0.04142690880135014,406.44716852367117,-0.005461136325641671
2020-09-16,483.85998499999994,-0.02445614880251934,404.22750512719233,-0.003783686063043273
2020-09-17,470.200012,-0.028231251650206013,402.6980351497438,-0.01320614931560916
2020-09-18,469.959991,-0.0005104657462238205,397.37994476845387,-0.014390436082381663
2020-09-21,487.35000599999995,0.03700318183042928,391.6614740728431,-0.005433996193638584
2020-09-22,491.170013,0.00783832349024327,389.53318711353637,-0.006174302370429967
2020-09-23,470.60998499999994,-0.041859289972574265,387.1280914329801,-0.010507086632110496
2020-09-24,473.079987,0.005248511673631606,383.0605030385702,-0.010899098398590169
